txnid,payer_id,payee_id,amount,status,respcd,remi_bank,bene_bank,txntimestamp,date
TXN003467,4902,8023,2403.06,SUCCESS,,HDF,BOB,2025-07-09 14:15:30.665721,2025-07-09
TXN003468,8585,5751,2737.76,PENDING,,AXB,PNB,2025-07-15 10:45:55.665721,2025-07-15
TXN003469,9945,7154,6721.02,SUCCESS,,HDF,HDF,2025-07-14 08:13:37.665721,2025-07-14
TXN003470,7218,9535,4452.24,SUCCESS,,UOB,HDF,2025-07-15 06:06:11.665721,2025-07-15
TXN003471,4427,5466,5160.76,SUCCESS,,SBI,UOB,2025-07-10 14:59:12.665721,2025-07-10
TXN003472,5737,9687,3545.48,SUCCESS,,BOB,BOB,2025-07-10 17:06:09.665721,2025-07-10
TXN003473,1395,7314,7875.86,FAILED,51,AXB,PNB,2025-07-06 18:57:32.665721,2025-07-06
TXN003474,4139,1364,7291.57,SUCCESS,,SBI,UOB,2025-07-07 11:26:34.665721,2025-07-07
TXN003475,8471,4363,8196.08,SUCCESS,,PNB,UOB,2025-07-01 05:37:44.665721,2025-07-01
TXN003476,5748,3033,2326.19,SUCCESS,,AXB,PNB,2025-07-14 17:12:06.665721,2025-07-14
TXN003477,9546,9798,1779.28,SUCCESS,,UOB,HDF,2025-07-13 23:45:38.665721,2025-07-13
TXN003478,6826,8945,6235.39,SUCCESS,,UOB,PNB,2025-07-01 00:23:28.665721,2025-07-01
TXN003479,2396,4628,7436.89,SUCCESS,,SBI,UOB,2025-07-11 20:27:09.665721,2025-07-11
TXN003480,6772,2209,8204.94,FAILED,01,UOB,UOB,2025-07-03 02:13:37.665721,2025-07-03
TXN003481,3587,2971,9228.61,PENDING,,BOB,PNB,2025-07-15 02:24:13.665721,2025-07-15
TXN003482,3490,5185,8364.44,SUCCESS,,PNB,PNB,2025-07-09 14:13:15.665721,2025-07-09
TXN003483,9986,2831,3474.55,SUCCESS,,SBI,HDF,2025-07-16 12:33:05.665721,2025-07-16
TXN003484,6299,7111,8680.4,PENDING,,AXB,SBI,2025-07-12 01:53:26.665721,2025-07-12
TXN003485,3202,2104,3483.17,SUCCESS,,SBI,AXB,2025-07-03 08:32:54.665721,2025-07-03
TXN003486,1522,7609,6678.76,SUCCESS,,AXB,BOB,2025-07-02 11:51:52.665721,2025-07-02
TXN003487,6217,6181,2235.06,PENDING,,AXB,HDF,2025-07-16 13:53:14.665721,2025-07-16
TXN003488,2833,5815,3762.13,FAILED,51,UOB,PNB,2025-07-03 05:44:01.665721,2025-07-03
TXN003489,8636,6054,7298.1,SUCCESS,,SBI,BOB,2025-07-14 06:11:14.665721,2025-07-14
TXN003490,6821,4898,2543.33,SUCCESS,,PNB,AXB,2025-07-13 17:03:41.665721,2025-07-13
TXN003491,8242,1074,4843.65,FAILED,01,BOB,PNB,2025-07-04 00:03:20.665721,2025-07-04
TXN003492,1055,8011,8175.72,SUCCESS,,UOB,BOB,2025-07-08 06:01:50.665721,2025-07-08
TXN003493,1869,2252,8835.34,SUCCESS,,BOB,UOB,2025-07-12 18:43:14.665721,2025-07-12
TXN003494,8446,4808,9746.3,FAILED,12,PNB,BOB,2025-07-14 12:07:39.665721,2025-07-14
TXN003495,5587,4139,8066.8,SUCCESS,,SBI,HDF,2025-07-11 12:42:44.665721,2025-07-11
TXN003496,9304,9359,4204.61,SUCCESS,,HDF,HDF,2025-07-16 02:54:49.665721,2025-07-16
TXN003497,4907,3328,4043.04,SUCCESS,,PNB,SBI,2025-07-05 11:13:23.665721,2025-07-05
TXN003498,6629,6655,9382.94,PENDING,,PNB,AXB,2025-07-13 16:12:24.665721,2025-07-13
TXN003499,2680,6708,6353.63,SUCCESS,,UOB,BOB,2025-07-06 15:36:48.665721,2025-07-06
TXN003500,3457,2355,9440.24,SUCCESS,,BOB,AXB,2025-07-11 15:24:41.665721,2025-07-11
TXN003501,5917,1891,8070.95,FAILED,05,BOB,BOB,2025-07-13 09:20:02.665721,2025-07-13
TXN003502,5679,7966,6877.77,SUCCESS,,SBI,PNB,2025-07-16 00:31:06.665721,2025-07-16
TXN003503,5737,9996,4340.12,SUCCESS,,PNB,PNB,2025-07-06 20:57:43.665721,2025-07-06
TXN003504,8027,7483,7125.88,SUCCESS,,HDF,BOB,2025-07-13 20:22:12.665721,2025-07-13
TXN003505,9962,1834,7044.73,FAILED,12,HDF,UOB,2025-07-07 16:58:33.665721,2025-07-07
TXN003506,7598,8966,9227.22,FAILED,12,AXB,AXB,2025-07-04 08:31:08.665721,2025-07-04
TXN003507,6093,5718,7962.04,SUCCESS,,SBI,HDF,2025-07-02 23:14:47.665721,2025-07-02
TXN003508,4371,8639,962.23,FAILED,01,UOB,UOB,2025-06-30 07:10:29.665721,2025-06-30
TXN003509,9334,9115,5844.75,SUCCESS,,SBI,HDF,2025-07-10 18:31:38.665721,2025-07-10
TXN003510,6532,7775,8541.67,SUCCESS,,BOB,SBI,2025-07-16 10:59:11.665721,2025-07-16
TXN003511,9871,8256,5084.79,SUCCESS,,BOB,HDF,2025-07-06 06:30:08.665721,2025-07-06
TXN003512,8031,5878,8917.37,SUCCESS,,AXB,PNB,2025-07-11 08:05:16.665721,2025-07-11
TXN003513,5103,1535,3748.57,FAILED,51,AXB,UOB,2025-07-12 12:25:09.665721,2025-07-12
TXN003514,1223,4055,1752.93,SUCCESS,,HDF,PNB,2025-07-11 20:23:16.665721,2025-07-11
TXN003515,7201,7162,6459.62,SUCCESS,,PNB,HDF,2025-07-10 05:30:09.665721,2025-07-10
TXN003516,9984,4773,5756.53,FAILED,12,HDF,SBI,2025-07-04 04:18:25.665721,2025-07-04
TXN003517,3736,3324,6929.08,SUCCESS,,BOB,AXB,2025-07-01 23:02:06.665721,2025-07-01
TXN003518,4240,9314,4622.9,SUCCESS,,PNB,HDF,2025-07-01 22:33:47.665721,2025-07-01
TXN003519,2222,3726,1880.13,PENDING,,PNB,UOB,2025-07-07 22:26:17.665721,2025-07-07
TXN003520,4241,2897,2346.78,SUCCESS,,AXB,BOB,2025-07-10 15:09:35.665721,2025-07-10
TXN003521,7524,4618,3475.98,SUCCESS,,UOB,HDF,2025-07-02 08:40:20.665721,2025-07-02
TXN003522,3352,6445,2663.59,SUCCESS,,AXB,AXB,2025-07-03 05:53:10.665721,2025-07-03
TXN003523,5295,8948,5312.03,SUCCESS,,SBI,BOB,2025-07-14 23:17:47.665721,2025-07-14
TXN003524,1239,2804,351.76,SUCCESS,,SBI,AXB,2025-07-16 06:32:46.665721,2025-07-16
TXN003525,8670,1698,6749.2,SUCCESS,,AXB,SBI,2025-07-12 07:48:32.665721,2025-07-12
TXN003526,8330,3652,6595.0,SUCCESS,,SBI,SBI,2025-07-11 05:12:17.665721,2025-07-11
TXN003527,1946,3373,5913.65,FAILED,12,HDF,UOB,2025-07-11 16:49:54.665721,2025-07-11
TXN003528,9936,9305,5441.74,SUCCESS,,HDF,UOB,2025-07-03 12:35:32.665721,2025-07-03
TXN003529,6047,3224,8027.86,SUCCESS,,PNB,HDF,2025-07-10 03:18:26.665721,2025-07-10
TXN003530,4563,8807,7295.74,PENDING,,UOB,BOB,2025-07-14 20:36:33.665721,2025-07-14
TXN003531,7817,8772,5640.48,FAILED,05,SBI,AXB,2025-07-11 00:30:45.665721,2025-07-11
TXN003532,3187,6232,1335.19,SUCCESS,,AXB,PNB,2025-07-03 05:37:14.665721,2025-07-03
TXN003533,6284,2868,7446.22,FAILED,01,UOB,BOB,2025-07-09 06:02:06.665721,2025-07-09
TXN003534,5328,1802,4704.32,FAILED,12,AXB,SBI,2025-07-06 14:21:59.665721,2025-07-06
TXN003535,8505,8228,5419.67,SUCCESS,,BOB,BOB,2025-07-04 01:28:24.665721,2025-07-04
TXN003536,7340,5280,6088.77,FAILED,05,HDF,SBI,2025-07-06 23:26:47.665721,2025-07-06
TXN003537,2400,5728,8133.37,FAILED,51,SBI,UOB,2025-07-05 16:05:22.665721,2025-07-05
TXN003538,8746,3675,2852.76,SUCCESS,,HDF,AXB,2025-07-06 06:33:11.665721,2025-07-06
TXN003539,1908,9513,8071.49,SUCCESS,,PNB,HDF,2025-07-11 04:52:59.665721,2025-07-11
TXN003540,8029,6952,7013.3,FAILED,01,SBI,PNB,2025-07-01 06:16:55.665721,2025-07-01
TXN003541,2292,5757,6901.03,SUCCESS,,PNB,AXB,2025-07-12 16:04:55.665721,2025-07-12
TXN003542,9059,1119,9337.85,PENDING,,HDF,SBI,2025-07-07 22:10:19.665721,2025-07-07
TXN003543,4498,4740,4143.25,SUCCESS,,PNB,AXB,2025-07-05 02:07:21.665721,2025-07-05
TXN003544,1891,5736,2628.31,FAILED,12,PNB,SBI,2025-07-13 08:31:02.665721,2025-07-13
TXN003545,2297,5175,4318.53,SUCCESS,,BOB,AXB,2025-07-01 02:06:33.665721,2025-07-01
TXN003546,7691,4603,8153.8,SUCCESS,,UOB,HDF,2025-07-07 00:28:46.665721,2025-07-07
TXN003547,9734,5654,2029.09,FAILED,01,PNB,UOB,2025-07-13 17:40:55.665721,2025-07-13
TXN003548,3029,1611,2418.55,SUCCESS,,BOB,BOB,2025-07-01 10:33:29.665721,2025-07-01
TXN003549,6388,7346,4636.9,FAILED,01,AXB,SBI,2025-07-15 00:09:38.665721,2025-07-15
TXN003550,8698,9656,4387.13,FAILED,05,SBI,AXB,2025-07-11 08:33:20.665721,2025-07-11
TXN003551,5993,8776,9167.51,SUCCESS,,HDF,AXB,2025-07-08 02:42:10.665721,2025-07-08
TXN003552,3719,8759,5577.22,SUCCESS,,UOB,UOB,2025-07-05 15:27:28.665721,2025-07-05
TXN003553,7564,2961,1824.93,SUCCESS,,HDF,BOB,2025-06-30 07:29:28.665721,2025-06-30
TXN003554,7726,7612,9970.61,SUCCESS,,UOB,HDF,2025-07-11 16:30:56.665721,2025-07-11
TXN003555,1847,6616,10.16,SUCCESS,,SBI,UOB,2025-07-08 21:48:17.665721,2025-07-08
TXN003556,7225,4214,922.06,SUCCESS,,AXB,HDF,2025-07-01 03:25:58.665721,2025-07-01
TXN003557,2201,3616,2475.32,FAILED,05,UOB,HDF,2025-07-06 10:43:30.665721,2025-07-06
TXN003558,9032,6506,5451.79,SUCCESS,,AXB,PNB,2025-07-12 03:13:37.665721,2025-07-12
TXN003559,4160,8536,7538.52,SUCCESS,,BOB,HDF,2025-07-06 05:59:00.665721,2025-07-06
TXN003560,1277,6817,8672.05,SUCCESS,,AXB,AXB,2025-07-15 04:10:51.665721,2025-07-15
TXN003561,9827,6409,6083.79,FAILED,51,AXB,BOB,2025-07-09 19:59:42.665721,2025-07-09
TXN003562,5263,4853,7297.53,SUCCESS,,SBI,BOB,2025-07-07 09:24:26.665721,2025-07-07
TXN003563,7801,6675,85.73,SUCCESS,,BOB,PNB,2025-07-07 03:04:16.665721,2025-07-07
TXN003564,5254,4095,1696.5,SUCCESS,,SBI,BOB,2025-07-12 11:40:10.665721,2025-07-12
TXN003565,7450,6884,6985.13,SUCCESS,,PNB,HDF,2025-07-03 20:38:57.665721,2025-07-03
TXN003566,6071,1291,5047.9,SUCCESS,,SBI,PNB,2025-07-01 07:57:29.665721,2025-07-01
TXN003567,7885,3227,6916.39,SUCCESS,,UOB,SBI,2025-07-07 21:32:25.665721,2025-07-07
TXN003568,4646,2247,1176.06,SUCCESS,,AXB,BOB,2025-07-07 17:37:19.665721,2025-07-07
TXN003569,6030,7183,9868.32,SUCCESS,,PNB,HDF,2025-07-14 13:16:32.665721,2025-07-14
TXN003570,7008,7527,5924.43,SUCCESS,,UOB,AXB,2025-07-04 03:52:01.665721,2025-07-04
TXN003571,6752,5137,4823.12,SUCCESS,,AXB,HDF,2025-07-09 16:58:27.665721,2025-07-09
TXN003572,8090,6942,9487.85,SUCCESS,,UOB,SBI,2025-07-10 05:09:39.665721,2025-07-10
TXN003573,7219,5480,7576.83,FAILED,05,BOB,UOB,2025-07-11 01:36:44.665721,2025-07-11
TXN003574,6860,3886,3084.16,SUCCESS,,UOB,HDF,2025-07-09 02:09:21.665721,2025-07-09
TXN003575,1039,5676,7322.33,SUCCESS,,HDF,AXB,2025-07-10 09:50:36.665721,2025-07-10
TXN003576,3622,3040,3997.54,FAILED,05,UOB,BOB,2025-07-08 03:00:11.665721,2025-07-08
TXN003577,6285,7032,8347.26,SUCCESS,,AXB,UOB,2025-07-06 13:28:03.665721,2025-07-06
TXN003578,2539,5090,1616.49,FAILED,12,HDF,AXB,2025-07-15 01:10:10.665721,2025-07-15
TXN003579,9867,6608,9370.6,FAILED,12,PNB,AXB,2025-07-12 18:17:57.665721,2025-07-12
TXN003580,6800,6139,9418.59,SUCCESS,,BOB,PNB,2025-07-07 08:32:25.665721,2025-07-07
TXN003581,1502,7972,4979.61,FAILED,05,SBI,HDF,2025-07-07 11:06:37.665721,2025-07-07
TXN003582,7123,9454,8484.96,SUCCESS,,PNB,HDF,2025-07-01 04:46:28.665721,2025-07-01
TXN003583,6282,3939,9670.48,SUCCESS,,UOB,PNB,2025-07-02 04:47:15.665721,2025-07-02
TXN003584,4436,1076,7606.9,FAILED,12,AXB,SBI,2025-07-14 06:25:20.665721,2025-07-14
TXN003585,1051,6351,4015.47,SUCCESS,,AXB,UOB,2025-07-09 01:33:50.665721,2025-07-09
TXN003586,7470,8043,2115.85,SUCCESS,,UOB,PNB,2025-07-01 22:15:53.665721,2025-07-01
TXN003587,6706,3609,6751.79,SUCCESS,,HDF,HDF,2025-07-11 16:43:40.665721,2025-07-11
TXN003588,2811,6907,3980.64,FAILED,01,AXB,HDF,2025-07-05 10:39:58.665721,2025-07-05
TXN003589,8421,2207,3089.43,SUCCESS,,UOB,SBI,2025-07-15 16:30:03.665721,2025-07-15
TXN003590,8797,1737,3848.63,SUCCESS,,AXB,PNB,2025-07-15 07:49:45.665721,2025-07-15
TXN003591,5828,8298,8545.83,SUCCESS,,SBI,SBI,2025-07-09 13:36:14.665721,2025-07-09
TXN003592,5830,6641,3214.9,FAILED,51,SBI,UOB,2025-07-02 12:30:31.665721,2025-07-02
TXN003593,1330,8031,5099.51,FAILED,51,SBI,UOB,2025-07-01 00:02:10.665721,2025-07-01
TXN003594,4169,9547,1223.32,SUCCESS,,UOB,SBI,2025-07-07 09:32:39.665721,2025-07-07
TXN003595,2986,7140,7219.42,FAILED,51,BOB,AXB,2025-07-15 02:40:33.665721,2025-07-15
TXN003596,8649,9060,4335.02,SUCCESS,,BOB,BOB,2025-06-30 21:48:03.665721,2025-06-30
TXN003597,5682,6740,3387.69,SUCCESS,,PNB,AXB,2025-07-09 20:23:03.665721,2025-07-09
TXN003598,2381,9523,5566.83,PENDING,,PNB,BOB,2025-07-03 04:09:26.665721,2025-07-03
TXN003599,3458,3250,4840.64,FAILED,51,SBI,PNB,2025-07-06 06:00:29.665721,2025-07-06
TXN003600,6398,9859,2866.42,SUCCESS,,UOB,HDF,2025-07-07 02:15:12.665721,2025-07-07
TXN003601,8132,5658,9896.31,SUCCESS,,BOB,AXB,2025-07-07 01:56:54.665721,2025-07-07
TXN003602,9051,3669,3543.49,FAILED,05,BOB,HDF,2025-07-09 08:44:03.665721,2025-07-09
TXN003603,5858,1249,2572.5,SUCCESS,,UOB,AXB,2025-07-04 22:55:33.665721,2025-07-04
TXN003604,1718,8939,3382.75,SUCCESS,,SBI,BOB,2025-07-16 17:14:41.665721,2025-07-16
TXN003605,1366,3047,5065.46,SUCCESS,,PNB,UOB,2025-07-08 09:22:18.665721,2025-07-08
TXN003606,7377,1053,8709.29,SUCCESS,,BOB,UOB,2025-07-08 20:06:59.665721,2025-07-08
TXN003607,1647,8501,618.46,SUCCESS,,HDF,AXB,2025-07-03 08:28:14.665721,2025-07-03
TXN003608,9556,8815,275.87,SUCCESS,,PNB,SBI,2025-07-14 22:13:41.665721,2025-07-14
TXN003609,5378,1871,2540.46,FAILED,12,HDF,BOB,2025-07-13 18:41:30.665721,2025-07-13
TXN003610,7281,4822,7985.3,SUCCESS,,HDF,PNB,2025-07-07 05:55:01.665721,2025-07-07
TXN003611,9376,6634,7060.34,SUCCESS,,SBI,AXB,2025-07-04 20:51:46.665721,2025-07-04
TXN003612,6275,8678,6550.29,FAILED,01,HDF,UOB,2025-07-13 01:59:16.665721,2025-07-13
TXN003613,4662,8010,4293.72,SUCCESS,,SBI,PNB,2025-07-01 02:18:50.665721,2025-07-01
TXN003614,7256,9884,7680.3,PENDING,,PNB,PNB,2025-07-12 03:23:05.665721,2025-07-12
TXN003615,8244,7007,6182.66,SUCCESS,,BOB,HDF,2025-07-13 09:44:59.665721,2025-07-13
TXN003616,6697,6130,7816.32,FAILED,05,PNB,PNB,2025-06-30 06:00:50.665721,2025-06-30
TXN003617,4046,3529,969.43,SUCCESS,,PNB,UOB,2025-07-08 01:12:31.665721,2025-07-08
TXN003618,4577,7792,7306.48,SUCCESS,,SBI,HDF,2025-07-15 08:12:11.665721,2025-07-15
TXN003619,3050,3546,4351.99,SUCCESS,,UOB,SBI,2025-07-03 20:24:32.665721,2025-07-03
TXN003620,8416,1472,3427.8,PENDING,,AXB,SBI,2025-07-12 11:38:38.665721,2025-07-12
TXN003621,8983,7214,8632.98,SUCCESS,,PNB,BOB,2025-07-16 01:20:47.665721,2025-07-16
TXN003622,5407,3625,6026.04,SUCCESS,,UOB,BOB,2025-07-12 21:45:34.665721,2025-07-12
TXN003623,3341,8647,6279.33,SUCCESS,,PNB,AXB,2025-07-10 16:34:26.665721,2025-07-10
TXN003624,8421,3711,9092.02,SUCCESS,,PNB,AXB,2025-07-01 14:05:48.665721,2025-07-01
TXN003625,6385,4792,2047.13,FAILED,01,AXB,HDF,2025-07-14 17:19:04.665721,2025-07-14
TXN003626,9020,1044,6687.64,FAILED,05,AXB,UOB,2025-07-16 09:03:14.665721,2025-07-16
TXN003627,3466,1020,323.42,SUCCESS,,BOB,AXB,2025-07-11 16:01:47.665721,2025-07-11
TXN003628,7211,4715,8020.08,SUCCESS,,UOB,UOB,2025-07-08 11:11:41.665721,2025-07-08
TXN003629,5688,4820,6833.05,SUCCESS,,UOB,SBI,2025-07-03 15:12:36.665721,2025-07-03
TXN003630,1826,2980,967.83,FAILED,51,SBI,BOB,2025-07-12 00:03:48.665721,2025-07-12
TXN003631,7496,4272,5543.76,FAILED,51,AXB,AXB,2025-07-05 08:50:03.665721,2025-07-05
TXN003632,8236,1032,4077.78,SUCCESS,,HDF,UOB,2025-07-08 01:31:15.665721,2025-07-08
TXN003633,9755,6002,673.43,SUCCESS,,PNB,UOB,2025-06-30 17:20:04.665721,2025-06-30
TXN003634,1054,5713,8680.37,PENDING,,BOB,PNB,2025-07-12 00:20:33.665721,2025-07-12
TXN003635,6845,7503,6281.95,SUCCESS,,SBI,PNB,2025-07-08 17:10:13.665721,2025-07-08
TXN003636,6799,8729,749.2,SUCCESS,,AXB,UOB,2025-07-09 15:38:13.665721,2025-07-09
TXN003637,1395,1343,1592.8,FAILED,01,UOB,UOB,2025-07-02 23:07:17.665721,2025-07-02
TXN003638,1828,9555,223.23,SUCCESS,,BOB,HDF,2025-07-01 14:21:07.665721,2025-07-01
TXN003639,7415,8266,9445.02,SUCCESS,,SBI,PNB,2025-06-30 13:29:06.665721,2025-06-30
TXN003640,4075,1895,1064.52,FAILED,12,AXB,PNB,2025-07-16 00:54:49.665721,2025-07-16
TXN003641,3666,9138,5134.3,SUCCESS,,PNB,AXB,2025-07-02 09:34:05.665721,2025-07-02
TXN003642,2102,9479,6887.32,SUCCESS,,HDF,PNB,2025-07-05 22:30:12.665721,2025-07-05
TXN003643,1304,4531,5807.41,FAILED,51,AXB,SBI,2025-07-02 11:42:03.665721,2025-07-02
TXN003644,3696,8311,9515.24,SUCCESS,,AXB,AXB,2025-07-09 13:47:20.665721,2025-07-09
TXN003645,9042,3544,553.3,SUCCESS,,AXB,HDF,2025-07-09 05:34:29.665721,2025-07-09
TXN003646,4602,8973,9988.68,FAILED,05,UOB,UOB,2025-07-05 05:07:02.665721,2025-07-05
TXN003647,4379,8228,3083.2,SUCCESS,,BOB,SBI,2025-07-14 05:25:20.665721,2025-07-14
TXN003648,3304,6656,9424.52,FAILED,05,BOB,BOB,2025-07-05 15:29:52.665721,2025-07-05
TXN003649,8912,2551,4073.62,SUCCESS,,PNB,UOB,2025-07-01 16:17:23.665721,2025-07-01
TXN003650,6889,7259,5401.92,FAILED,12,AXB,SBI,2025-07-13 22:53:10.665721,2025-07-13
TXN003651,8489,7872,3307.44,SUCCESS,,UOB,BOB,2025-07-01 17:56:49.665721,2025-07-01
TXN003652,8641,3535,8088.34,SUCCESS,,PNB,PNB,2025-07-02 09:54:48.665721,2025-07-02
TXN003653,7336,4953,2224.89,SUCCESS,,SBI,HDF,2025-07-03 02:42:19.665721,2025-07-03
TXN003654,7034,4323,1621.82,SUCCESS,,AXB,PNB,2025-07-06 14:14:25.665721,2025-07-06
TXN003655,6558,6352,5272.18,PENDING,,HDF,SBI,2025-06-30 18:14:35.665721,2025-06-30
TXN003656,3473,2900,3054.42,SUCCESS,,AXB,PNB,2025-07-15 04:40:19.665721,2025-07-15
TXN003657,2693,8520,6739.17,SUCCESS,,PNB,HDF,2025-07-16 03:33:11.665721,2025-07-16
TXN003658,9253,8459,3173.57,FAILED,05,HDF,HDF,2025-07-15 17:38:03.665721,2025-07-15
TXN003659,1492,5840,8759.85,PENDING,,AXB,PNB,2025-07-11 18:17:35.665721,2025-07-11
TXN003660,3927,9468,369.01,SUCCESS,,SBI,HDF,2025-07-01 13:28:54.665721,2025-07-01
TXN003661,5713,6866,9547.33,SUCCESS,,UOB,UOB,2025-07-01 03:14:11.665721,2025-07-01
TXN003662,1981,9975,6998.84,SUCCESS,,UOB,HDF,2025-07-10 16:55:24.665721,2025-07-10
TXN003663,3349,4534,1812.5,FAILED,51,AXB,UOB,2025-07-16 02:07:19.665721,2025-07-16
TXN003664,8199,3113,4639.24,FAILED,12,BOB,AXB,2025-07-08 08:15:53.665721,2025-07-08
TXN003665,6701,2477,4676.65,SUCCESS,,AXB,SBI,2025-07-02 14:11:38.665721,2025-07-02
TXN003666,5695,3474,9713.63,FAILED,51,SBI,HDF,2025-06-30 06:16:24.665721,2025-06-30
TXN003667,5504,2453,6229.51,SUCCESS,,PNB,HDF,2025-07-14 23:54:26.665721,2025-07-14
TXN003668,7488,1050,9748.81,PENDING,,UOB,BOB,2025-07-06 06:24:53.665721,2025-07-06
TXN003669,2248,8780,3920.13,SUCCESS,,SBI,BOB,2025-07-08 18:16:17.665721,2025-07-08
TXN003670,1470,7230,6096.7,FAILED,51,AXB,SBI,2025-07-02 13:31:20.665721,2025-07-02
TXN003671,9915,5572,8567.78,FAILED,51,PNB,AXB,2025-06-30 13:01:54.665721,2025-06-30
TXN003672,8094,8536,5024.89,SUCCESS,,SBI,AXB,2025-07-07 04:13:08.665721,2025-07-07
TXN003673,5772,3767,8135.64,SUCCESS,,UOB,BOB,2025-07-11 23:38:10.665721,2025-07-11
TXN003674,8858,3329,5904.06,SUCCESS,,BOB,BOB,2025-07-09 16:13:13.665721,2025-07-09
TXN003675,6506,7611,7194.44,SUCCESS,,HDF,UOB,2025-07-16 02:13:25.665721,2025-07-16
TXN003676,1316,7994,4739.16,PENDING,,SBI,AXB,2025-07-15 16:19:20.665721,2025-07-15
TXN003677,6532,2892,4629.32,SUCCESS,,AXB,HDF,2025-07-11 23:18:14.665721,2025-07-11
TXN003678,3402,1232,9194.25,SUCCESS,,AXB,AXB,2025-07-01 21:19:14.665721,2025-07-01
TXN003679,8143,1514,2209.28,SUCCESS,,AXB,PNB,2025-07-11 12:59:42.665721,2025-07-11
TXN003680,4056,6360,3004.79,FAILED,12,UOB,HDF,2025-07-04 14:40:20.665721,2025-07-04
TXN003681,1939,5222,8412.34,SUCCESS,,AXB,HDF,2025-07-13 07:35:34.665721,2025-07-13
TXN003682,7871,6957,1423.8,SUCCESS,,HDF,UOB,2025-07-09 07:00:55.665721,2025-07-09
TXN003683,6380,4509,1043.18,PENDING,,HDF,UOB,2025-07-11 13:13:09.665721,2025-07-11
TXN003684,9715,9472,3657.07,FAILED,51,HDF,HDF,2025-07-03 10:32:11.665721,2025-07-03
TXN003685,6401,8387,9574.15,FAILED,12,HDF,SBI,2025-07-01 02:21:35.665721,2025-07-01
TXN003686,2910,9934,3976.88,SUCCESS,,BOB,UOB,2025-07-03 08:20:54.665721,2025-07-03
TXN003687,1294,8849,2150.09,PENDING,,HDF,BOB,2025-07-06 05:10:47.665721,2025-07-06
TXN003688,8453,6815,5955.43,PENDING,,SBI,PNB,2025-07-06 22:52:51.665721,2025-07-06
TXN003689,8085,6050,6190.15,SUCCESS,,SBI,BOB,2025-06-30 10:25:54.665721,2025-06-30
TXN003690,1864,5606,261.88,SUCCESS,,BOB,AXB,2025-07-15 05:19:47.665721,2025-07-15
TXN003691,5156,7230,8874.38,FAILED,05,PNB,HDF,2025-07-08 09:05:40.665721,2025-07-08
TXN003692,7555,8801,3616.84,FAILED,51,PNB,AXB,2025-07-03 09:17:56.665721,2025-07-03
TXN003693,7359,2474,5432.95,SUCCESS,,AXB,HDF,2025-07-04 05:02:18.665721,2025-07-04
TXN003694,5895,9239,3902.56,PENDING,,UOB,SBI,2025-07-14 12:12:45.665721,2025-07-14
TXN003695,9721,5713,51.19,SUCCESS,,AXB,PNB,2025-07-15 21:03:33.665721,2025-07-15
TXN003696,3729,1998,8477.01,FAILED,05,PNB,AXB,2025-07-05 06:04:05.665721,2025-07-05
TXN003697,4439,6198,9776.49,SUCCESS,,SBI,HDF,2025-07-05 01:17:19.665721,2025-07-05
TXN003698,7346,6911,1135.6,FAILED,12,BOB,AXB,2025-07-03 17:55:43.665721,2025-07-03
TXN003699,1297,6502,8243.88,SUCCESS,,AXB,HDF,2025-07-12 20:20:41.665721,2025-07-12
TXN003700,7858,8901,7732.47,SUCCESS,,AXB,SBI,2025-07-04 02:47:23.665721,2025-07-04
TXN003701,2187,8102,8780.02,SUCCESS,,UOB,UOB,2025-07-03 07:09:50.665721,2025-07-03
TXN003702,8260,6843,3695.03,SUCCESS,,SBI,UOB,2025-07-12 11:33:27.665721,2025-07-12
TXN003703,3710,9286,7769.7,SUCCESS,,UOB,AXB,2025-07-15 06:31:17.665721,2025-07-15
TXN003704,4947,3564,6378.13,SUCCESS,,AXB,PNB,2025-07-13 07:16:24.665721,2025-07-13
TXN003705,7577,8257,1452.21,SUCCESS,,AXB,PNB,2025-07-13 02:43:30.665721,2025-07-13
TXN003706,1881,8069,2164.95,SUCCESS,,AXB,UOB,2025-07-12 04:21:25.665721,2025-07-12
TXN003707,7568,5087,2973.32,SUCCESS,,BOB,SBI,2025-07-01 00:08:28.665721,2025-07-01
TXN003708,1293,4176,347.74,SUCCESS,,SBI,AXB,2025-07-10 20:55:36.665721,2025-07-10
TXN003709,5576,9791,2074.01,SUCCESS,,UOB,BOB,2025-07-14 00:18:24.665721,2025-07-14
TXN003710,1903,9773,5646.61,FAILED,01,SBI,AXB,2025-07-06 13:08:01.665721,2025-07-06
TXN003711,1500,5723,6199.41,SUCCESS,,UOB,HDF,2025-07-09 03:37:58.665721,2025-07-09
TXN003712,8517,9244,4313.69,PENDING,,BOB,HDF,2025-07-04 15:01:45.665721,2025-07-04
TXN003713,8501,9023,5128.16,FAILED,05,UOB,HDF,2025-07-03 20:21:48.665721,2025-07-03
TXN003714,6549,2693,3931.35,SUCCESS,,UOB,BOB,2025-07-04 10:12:37.665721,2025-07-04
TXN003715,4741,1469,8153.57,FAILED,12,HDF,UOB,2025-07-06 02:09:13.665721,2025-07-06
TXN003716,4887,2816,9793.83,FAILED,12,UOB,UOB,2025-07-06 09:39:23.665721,2025-07-06
TXN003717,2513,3418,8709.06,FAILED,05,UOB,AXB,2025-07-16 01:00:41.665721,2025-07-16
